Result,ST1_x,ST2_x,CM1_x,CM2_x,LM_x,RM_x,CB1_x,CB2_x,LB_x,RB_x,GK_x,ST1_y,ST2_y,CM1_y,CM2_y,LM_y,RM_y,CB1_y,CB2_y,LB_y,RB_y,GK_y
w_away,80,77,79,78,76,76,79,78,77,76,80,86,86,91,89,87,84,90,86,83,85,88
w_home,82,83,84,79,83,81,81,79,79,78,80,86,86,91,89,87,84,90,86,83,85,88
w_away,79,76,79,75,77,81,76,75,76,75,75,86,86,91,89,87,84,90,86,83,85,88
w_away,75,75,73,75,73,73,73,73,73,74,70,86,86,91,89,87,84,90,86,83,85,88
w_home,82,77,79,84,80,76,77,76,77,76,81,86,86,91,89,87,84,90,86,83,85,88
w_home,81,76,80,78,79,74,77,77,78,77,79,80,84,79,78,78,78,76,76,75,79,77
draw,78,75,83,82,82,81,83,80,80,78,82,80,84,79,78,78,78,76,76,75,79,77
w_away,81,80,81,80,81,73,79,78,78,77,83,80,84,79,78,78,78,76,76,75,79,77
w_home,91,84,94,89,86,82,88,87,87,84,89,80,84,79,78,78,78,76,76,75,79,77
w_home,80,79,80,78,78,79,77,77,78,77,80,80,84,79,78,78,78,76,76,75,79,77
w_home,78,74,76,75,76,76,75,74,74,74,73,80,84,79,78,78,78,76,76,75,79,77
w_home,86,86,91,89,87,84,90,86,83,85,88,80,84,79,78,78,78,76,76,75,79,77
draw,83,80,85,81,83,80,82,82,80,77,84,80,84,79,78,78,78,76,76,75,79,77
w_home,82,81,82,81,80,75,80,79,77,78,79,80,84,79,78,78,78,76,76,75,79,77
w_home,79,79,77,77,74,76,81,77,80,78,79,80,84,79,78,78,78,76,76,75,79,77
draw,75,77,76,76,73,74,76,75,75,74,77,80,84,79,78,78,78,76,76,75,79,77
draw,77,77,77,78,78,80,77,77,76,75,80,80,84,79,78,78,78,76,76,75,79,77
w_home,84,89,85,85,83,81,90,84,85,83,91,80,84,79,78,78,78,76,76,75,79,77
w_home,76,76,75,75,74,73,75,72,75,71,79,80,84,79,78,78,78,76,76,75,79,77
draw,80,77,79,78,76,76,79,78,77,76,80,80,84,79,78,78,78,76,76,75,79,77
w_home,82,83,84,79,83,81,81,79,79,78,80,80,84,79,78,78,78,76,76,75,79,77
w_away,79,76,79,75,77,81,76,75,76,75,75,80,84,79,78,78,78,76,76,75,79,77
draw,75,75,73,75,73,73,73,73,73,74,70,80,84,79,78,78,78,76,76,75,79,77
w_home,82,77,79,84,80,76,77,76,77,76,81,80,84,79,78,78,78,76,76,75,79,77
w_away,81,76,80,78,79,74,77,77,78,77,79,78,75,83,82,82,81,83,80,80,78,82
w_away,80,84,79,78,78,78,76,76,75,79,77,78,75,83,82,82,81,83,80,80,78,82
w_home,81,80,81,80,81,73,79,78,78,77,83,78,75,83,82,82,81,83,80,80,78,82
w_away,91,84,94,89,86,82,88,87,87,84,89,78,75,83,82,82,81,83,80,80,78,82
w_home,80,79,80,78,78,79,77,77,78,77,80,78,75,83,82,82,81,83,80,80,78,82
draw,78,74,76,75,76,76,75,74,74,74,73,78,75,83,82,82,81,83,80,80,78,82
w_away,86,86,91,89,87,84,90,86,83,85,88,78,75,83,82,82,81,83,80,80,78,82
draw,83,80,85,81,83,80,82,82,80,77,84,78,75,83,82,82,81,83,80,80,78,82
w_home,82,81,82,81,80,75,80,79,77,78,79,78,75,83,82,82,81,83,80,80,78,82
w_home,79,79,77,77,74,76,81,77,80,78,79,78,75,83,82,82,81,83,80,80,78,82
w_home,75,77,76,76,73,74,76,75,75,74,77,78,75,83,82,82,81,83,80,80,78,82
draw,77,77,77,78,78,80,77,77,76,75,80,78,75,83,82,82,81,83,80,80,78,82
w_home,84,89,85,85,83,81,90,84,85,83,91,78,75,83,82,82,81,83,80,80,78,82
w_away,76,76,75,75,74,73,75,72,75,71,79,78,75,83,82,82,81,83,80,80,78,82
w_away,80,77,79,78,76,76,79,78,77,76,80,78,75,83,82,82,81,83,80,80,78,82
w_home,82,83,84,79,83,81,81,79,79,78,80,78,75,83,82,82,81,83,80,80,78,82
w_home,79,76,79,75,77,81,76,75,76,75,75,78,75,83,82,82,81,83,80,80,78,82
w_home,75,75,73,75,73,73,73,73,73,74,70,78,75,83,82,82,81,83,80,80,78,82
w_home,82,77,79,84,80,76,77,76,77,76,81,78,75,83,82,82,81,83,80,80,78,82
w_away,81,76,80,78,79,74,77,77,78,77,79,80,79,80,78,78,79,77,77,78,77,80
draw,78,75,83,82,82,81,83,80,80,78,82,80,79,80,78,78,79,77,77,78,77,80
w_home,80,84,79,78,78,78,76,76,75,79,77,80,79,80,78,78,79,77,77,78,77,80
w_home,81,80,81,80,81,73,79,78,78,77,83,80,79,80,78,78,79,77,77,78,77,80
w_home,91,84,94,89,86,82,88,87,87,84,89,80,79,80,78,78,79,77,77,78,77,80
w_home,78,74,76,75,76,76,75,74,74,74,73,80,79,80,78,78,79,77,77,78,77,80
w_home,86,86,91,89,87,84,90,86,83,85,88,80,79,80,78,78,79,77,77,78,77,80
w_away,83,80,85,81,83,80,82,82,80,77,84,80,79,80,78,78,79,77,77,78,77,80
w_home,82,81,82,81,80,75,80,79,77,78,79,80,79,80,78,78,79,77,77,78,77,80
w_home,79,79,77,77,74,76,81,77,80,78,79,80,79,80,78,78,79,77,77,78,77,80
draw,75,77,76,76,73,74,76,75,75,74,77,80,79,80,78,78,79,77,77,78,77,80
draw,77,77,77,78,78,80,77,77,76,75,80,80,79,80,78,78,79,77,77,78,77,80
draw,84,89,85,85,83,81,90,84,85,83,91,80,79,80,78,78,79,77,77,78,77,80
draw,76,76,75,75,74,73,75,72,75,71,79,80,79,80,78,78,79,77,77,78,77,80
w_home,80,77,79,78,76,76,79,78,77,76,80,80,79,80,78,78,79,77,77,78,77,80
draw,82,83,84,79,83,81,81,79,79,78,80,80,79,80,78,78,79,77,77,78,77,80
draw,79,76,79,75,77,81,76,75,76,75,75,80,79,80,78,78,79,77,77,78,77,80
w_home,75,75,73,75,73,73,73,73,73,74,70,80,79,80,78,78,79,77,77,78,77,80
draw,82,77,79,84,80,76,77,76,77,76,81,80,79,80,78,78,79,77,77,78,77,80
w_home,81,76,80,78,79,74,77,77,78,77,79,78,74,76,75,76,76,75,74,74,74,73
w_home,78,75,83,82,82,81,83,80,80,78,82,78,74,76,75,76,76,75,74,74,74,73
draw,80,84,79,78,78,78,76,76,75,79,77,78,74,76,75,76,76,75,74,74,74,73
w_home,81,80,81,80,81,73,79,78,78,77,83,78,74,76,75,76,76,75,74,74,74,73
w_home,91,84,94,89,86,82,88,87,87,84,89,78,74,76,75,76,76,75,74,74,74,73
w_home,80,79,80,78,78,79,77,77,78,77,80,78,74,76,75,76,76,75,74,74,74,73
w_home,86,86,91,89,87,84,90,86,83,85,88,78,74,76,75,76,76,75,74,74,74,73
w_home,83,80,85,81,83,80,82,82,80,77,84,78,74,76,75,76,76,75,74,74,74,73
w_home,82,81,82,81,80,75,80,79,77,78,79,78,74,76,75,76,76,75,74,74,74,73
w_home,79,79,77,77,74,76,81,77,80,78,79,78,74,76,75,76,76,75,74,74,74,73
w_home,75,77,76,76,73,74,76,75,75,74,77,78,74,76,75,76,76,75,74,74,74,73
w_away,77,77,77,78,78,80,77,77,76,75,80,78,74,76,75,76,76,75,74,74,74,73
w_home,84,89,85,85,83,81,90,84,85,83,91,78,74,76,75,76,76,75,74,74,74,73
w_away,76,76,75,75,74,73,75,72,75,71,79,78,74,76,75,76,76,75,74,74,74,73
w_home,80,77,79,78,76,76,79,78,77,76,80,78,74,76,75,76,76,75,74,74,74,73
w_home,82,83,84,79,83,81,81,79,79,78,80,78,74,76,75,76,76,75,74,74,74,73
w_home,79,76,79,75,77,81,76,75,76,75,75,78,74,76,75,76,76,75,74,74,74,73
w_away,75,75,73,75,73,73,73,73,73,74,70,78,74,76,75,76,76,75,74,74,74,73
draw,82,77,79,84,80,76,77,76,77,76,81,78,74,76,75,76,76,75,74,74,74,73
draw,81,76,80,78,79,74,77,77,78,77,79,75,77,76,76,73,74,76,75,75,74,77
w_home,78,75,83,82,82,81,83,80,80,78,82,75,77,76,76,73,74,76,75,75,74,77
draw,80,84,79,78,78,78,76,76,75,79,77,75,77,76,76,73,74,76,75,75,74,77
w_home,81,80,81,80,81,73,79,78,78,77,83,75,77,76,76,73,74,76,75,75,74,77
w_home,91,84,94,89,86,82,88,87,87,84,89,75,77,76,76,73,74,76,75,75,74,77
w_home,80,79,80,78,78,79,77,77,78,77,80,75,77,76,76,73,74,76,75,75,74,77
w_away,78,74,76,75,76,76,75,74,74,74,73,75,77,76,76,73,74,76,75,75,74,77
w_home,86,86,91,89,87,84,90,86,83,85,88,75,77,76,76,73,74,76,75,75,74,77
draw,83,80,85,81,83,80,82,82,80,77,84,75,77,76,76,73,74,76,75,75,74,77
w_home,82,81,82,81,80,75,80,79,77,78,79,75,77,76,76,73,74,76,75,75,74,77
w_away,79,79,77,77,74,76,81,77,80,78,79,75,77,76,76,73,74,76,75,75,74,77
draw,77,77,77,78,78,80,77,77,76,75,80,75,77,76,76,73,74,76,75,75,74,77
w_home,84,89,85,85,83,81,90,84,85,83,91,75,77,76,76,73,74,76,75,75,74,77
w_away,76,76,75,75,74,73,75,72,75,71,79,75,77,76,76,73,74,76,75,75,74,77
w_home,80,77,79,78,76,76,79,78,77,76,80,75,77,76,76,73,74,76,75,75,74,77
w_away,82,83,84,79,83,81,81,79,79,78,80,75,77,76,76,73,74,76,75,75,74,77
w_home,79,76,79,75,77,81,76,75,76,75,75,75,77,76,76,73,74,76,75,75,74,77
w_home,75,75,73,75,73,73,73,73,73,74,70,75,77,76,76,73,74,76,75,75,74,77
w_home,82,77,79,84,80,76,77,76,77,76,81,75,77,76,76,73,74,76,75,75,74,77
draw,81,76,80,78,79,74,77,77,78,77,79,79,79,77,77,74,76,81,77,80,78,79
w_away,78,75,83,82,82,81,83,80,80,78,82,79,79,77,77,74,76,81,77,80,78,79
draw,80,84,79,78,78,78,76,76,75,79,77,79,79,77,77,74,76,81,77,80,78,79
w_away,81,80,81,80,81,73,79,78,78,77,83,79,79,77,77,74,76,81,77,80,78,79
w_home,91,84,94,89,86,82,88,87,87,84,89,79,79,77,77,74,76,81,77,80,78,79
draw,80,79,80,78,78,79,77,77,78,77,80,79,79,77,77,74,76,81,77,80,78,79
w_away,78,74,76,75,76,76,75,74,74,74,73,79,79,77,77,74,76,81,77,80,78,79
w_home,86,86,91,89,87,84,90,86,83,85,88,79,79,77,77,74,76,81,77,80,78,79
draw,83,80,85,81,83,80,82,82,80,77,84,79,79,77,77,74,76,81,77,80,78,79
draw,82,81,82,81,80,75,80,79,77,78,79,79,79,77,77,74,76,81,77,80,78,79
draw,75,77,76,76,73,74,76,75,75,74,77,79,79,77,77,74,76,81,77,80,78,79
draw,77,77,77,78,78,80,77,77,76,75,80,79,79,77,77,74,76,81,77,80,78,79
w_home,84,89,85,85,83,81,90,84,85,83,91,79,79,77,77,74,76,81,77,80,78,79
draw,76,76,75,75,74,73,75,72,75,71,79,79,79,77,77,74,76,81,77,80,78,79
draw,80,77,79,78,76,76,79,78,77,76,80,79,79,77,77,74,76,81,77,80,78,79
w_away,82,83,84,79,83,81,81,79,79,78,80,79,79,77,77,74,76,81,77,80,78,79
draw,79,76,79,75,77,81,76,75,76,75,75,79,79,77,77,74,76,81,77,80,78,79
draw,75,75,73,75,73,73,73,73,73,74,70,79,79,77,77,74,76,81,77,80,78,79
w_home,82,77,79,84,80,76,77,76,77,76,81,79,79,77,77,74,76,81,77,80,78,79
draw,81,76,80,78,79,74,77,77,78,77,79,77,77,77,78,78,80,77,77,76,75,80
draw,78,75,83,82,82,81,83,80,80,78,82,77,77,77,78,78,80,77,77,76,75,80
w_away,80,84,79,78,78,78,76,76,75,79,77,77,77,77,78,78,80,77,77,76,75,80
w_away,81,80,81,80,81,73,79,78,78,77,83,77,77,77,78,78,80,77,77,76,75,80
w_home,91,84,94,89,86,82,88,87,87,84,89,77,77,77,78,78,80,77,77,76,75,80
w_home,80,79,80,78,78,79,77,77,78,77,80,77,77,77,78,78,80,77,77,76,75,80
w_away,78,74,76,75,76,76,75,74,74,74,73,77,77,77,78,78,80,77,77,76,75,80
w_home,86,86,91,89,87,84,90,86,83,85,88,77,77,77,78,78,80,77,77,76,75,80
w_home,83,80,85,81,83,80,82,82,80,77,84,77,77,77,78,78,80,77,77,76,75,80
draw,82,81,82,81,80,75,80,79,77,78,79,77,77,77,78,78,80,77,77,76,75,80
w_home,79,79,77,77,74,76,81,77,80,78,79,77,77,77,78,78,80,77,77,76,75,80
w_home,75,77,76,76,73,74,76,75,75,74,77,77,77,77,78,78,80,77,77,76,75,80
w_home,84,89,85,85,83,81,90,84,85,83,91,77,77,77,78,78,80,77,77,76,75,80
w_away,76,76,75,75,74,73,75,72,75,71,79,77,77,77,78,78,80,77,77,76,75,80
w_home,80,77,79,78,76,76,79,78,77,76,80,77,77,77,78,78,80,77,77,76,75,80
w_home,82,83,84,79,83,81,81,79,79,78,80,77,77,77,78,78,80,77,77,76,75,80
w_home,79,76,79,75,77,81,76,75,76,75,75,77,77,77,78,78,80,77,77,76,75,80
w_away,75,75,73,75,73,73,73,73,73,74,70,77,77,77,78,78,80,77,77,76,75,80
w_away,82,77,79,84,80,76,77,76,77,76,81,77,77,77,78,78,80,77,77,76,75,80
w_away,81,76,80,78,79,74,77,77,78,77,79,75,75,73,75,73,73,73,73,73,74,70
w_home,78,75,83,82,82,81,83,80,80,78,82,75,75,73,75,73,73,73,73,73,74,70
w_home,80,84,79,78,78,78,76,76,75,79,77,75,75,73,75,73,73,73,73,73,74,70
draw,81,80,81,80,81,73,79,78,78,77,83,75,75,73,75,73,73,73,73,73,74,70
w_home,91,84,94,89,86,82,88,87,87,84,89,75,75,73,75,73,73,73,73,73,74,70
w_away,80,79,80,78,78,79,77,77,78,77,80,75,75,73,75,73,73,73,73,73,74,70
draw,78,74,76,75,76,76,75,74,74,74,73,75,75,73,75,73,73,73,73,73,74,70
w_home,86,86,91,89,87,84,90,86,83,85,88,75,75,73,75,73,73,73,73,73,74,70
w_home,83,80,85,81,83,80,82,82,80,77,84,75,75,73,75,73,73,73,73,73,74,70
draw,82,81,82,81,80,75,80,79,77,78,79,75,75,73,75,73,73,73,73,73,74,70
w_home,79,79,77,77,74,76,81,77,80,78,79,75,75,73,75,73,73,73,73,73,74,70
w_home,75,77,76,76,73,74,76,75,75,74,77,75,75,73,75,73,73,73,73,73,74,70
w_home,77,77,77,78,78,80,77,77,76,75,80,75,75,73,75,73,73,73,73,73,74,70
w_home,84,89,85,85,83,81,90,84,85,83,91,75,75,73,75,73,73,73,73,73,74,70
w_home,76,76,75,75,74,73,75,72,75,71,79,75,75,73,75,73,73,73,73,73,74,70
draw,80,77,79,78,76,76,79,78,77,76,80,75,75,73,75,73,73,73,73,73,74,70
w_home,82,83,84,79,83,81,81,79,79,78,80,75,75,73,75,73,73,73,73,73,74,70
draw,79,76,79,75,77,81,76,75,76,75,75,75,75,73,75,73,73,73,73,73,74,70
draw,82,77,79,84,80,76,77,76,77,76,81,75,75,73,75,73,73,73,73,73,74,70
draw,81,76,80,78,79,74,77,77,78,77,79,82,77,79,84,80,76,77,76,77,76,81
w_home,78,75,83,82,82,81,83,80,80,78,82,82,77,79,84,80,76,77,76,77,76,81
w_home,80,84,79,78,78,78,76,76,75,79,77,82,77,79,84,80,76,77,76,77,76,81
w_away,81,80,81,80,81,73,79,78,78,77,83,82,77,79,84,80,76,77,76,77,76,81
w_home,91,84,94,89,86,82,88,87,87,84,89,82,77,79,84,80,76,77,76,77,76,81
w_home,80,79,80,78,78,79,77,77,78,77,80,82,77,79,84,80,76,77,76,77,76,81
draw,78,74,76,75,76,76,75,74,74,74,73,82,77,79,84,80,76,77,76,77,76,81
w_away,86,86,91,89,87,84,90,86,83,85,88,82,77,79,84,80,76,77,76,77,76,81
draw,83,80,85,81,83,80,82,82,80,77,84,82,77,79,84,80,76,77,76,77,76,81
w_away,82,81,82,81,80,75,80,79,77,78,79,82,77,79,84,80,76,77,76,77,76,81
w_home,79,79,77,77,74,76,81,77,80,78,79,82,77,79,84,80,76,77,76,77,76,81
draw,75,77,76,76,73,74,76,75,75,74,77,82,77,79,84,80,76,77,76,77,76,81
w_away,77,77,77,78,78,80,77,77,76,75,80,82,77,79,84,80,76,77,76,77,76,81
w_home,84,89,85,85,83,81,90,84,85,83,91,82,77,79,84,80,76,77,76,77,76,81
draw,76,76,75,75,74,73,75,72,75,71,79,82,77,79,84,80,76,77,76,77,76,81
w_home,80,77,79,78,76,76,79,78,77,76,80,82,77,79,84,80,76,77,76,77,76,81
w_home,82,83,84,79,83,81,81,79,79,78,80,82,77,79,84,80,76,77,76,77,76,81
w_away,79,76,79,75,77,81,76,75,76,75,75,82,77,79,84,80,76,77,76,77,76,81
w_away,75,75,73,75,73,73,73,73,73,74,70,82,77,79,84,80,76,77,76,77,76,81
w_away,81,76,80,78,79,74,77,77,78,77,79,82,81,82,81,80,75,80,79,77,78,79
draw,78,75,83,82,82,81,83,80,80,78,82,82,81,82,81,80,75,80,79,77,78,79
w_away,80,84,79,78,78,78,76,76,75,79,77,82,81,82,81,80,75,80,79,77,78,79
draw,81,80,81,80,81,73,79,78,78,77,83,82,81,82,81,80,75,80,79,77,78,79
draw,91,84,94,89,86,82,88,87,87,84,89,82,81,82,81,80,75,80,79,77,78,79
draw,80,79,80,78,78,79,77,77,78,77,80,82,81,82,81,80,75,80,79,77,78,79
draw,78,74,76,75,76,76,75,74,74,74,73,82,81,82,81,80,75,80,79,77,78,79
w_home,86,86,91,89,87,84,90,86,83,85,88,82,81,82,81,80,75,80,79,77,78,79
w_home,83,80,85,81,83,80,82,82,80,77,84,82,81,82,81,80,75,80,79,77,78,79
w_home,79,79,77,77,74,76,81,77,80,78,79,82,81,82,81,80,75,80,79,77,78,79
w_away,75,77,76,76,73,74,76,75,75,74,77,82,81,82,81,80,75,80,79,77,78,79
draw,77,77,77,78,78,80,77,77,76,75,80,82,81,82,81,80,75,80,79,77,78,79
w_home,84,89,85,85,83,81,90,84,85,83,91,82,81,82,81,80,75,80,79,77,78,79
w_home,76,76,75,75,74,73,75,72,75,71,79,82,81,82,81,80,75,80,79,77,78,79
w_home,80,77,79,78,76,76,79,78,77,76,80,82,81,82,81,80,75,80,79,77,78,79
w_home,82,83,84,79,83,81,81,79,79,78,80,82,81,82,81,80,75,80,79,77,78,79
w_home,79,76,79,75,77,81,76,75,76,75,75,82,81,82,81,80,75,80,79,77,78,79
w_away,75,75,73,75,73,73,73,73,73,74,70,82,81,82,81,80,75,80,79,77,78,79
w_home,82,77,79,84,80,76,77,76,77,76,81,82,81,82,81,80,75,80,79,77,78,79
w_away,81,76,80,78,79,74,77,77,78,77,79,80,77,79,78,76,76,79,78,77,76,80
draw,78,75,83,82,82,81,83,80,80,78,82,80,77,79,78,76,76,79,78,77,76,80
draw,80,84,79,78,78,78,76,76,75,79,77,80,77,79,78,76,76,79,78,77,76,80
draw,81,80,81,80,81,73,79,78,78,77,83,80,77,79,78,76,76,79,78,77,76,80
w_home,91,84,94,89,86,82,88,87,87,84,89,80,77,79,78,76,76,79,78,77,76,80
w_home,80,79,80,78,78,79,77,77,78,77,80,80,77,79,78,76,76,79,78,77,76,80
draw,78,74,76,75,76,76,75,74,74,74,73,80,77,79,78,76,76,79,78,77,76,80
w_home,86,86,91,89,87,84,90,86,83,85,88,80,77,79,78,76,76,79,78,77,76,80
draw,83,80,85,81,83,80,82,82,80,77,84,80,77,79,78,76,76,79,78,77,76,80
draw,82,81,82,81,80,75,80,79,77,78,79,80,77,79,78,76,76,79,78,77,76,80
w_home,79,79,77,77,74,76,81,77,80,78,79,80,77,79,78,76,76,79,78,77,76,80
w_away,75,77,76,76,73,74,76,75,75,74,77,80,77,79,78,76,76,79,78,77,76,80
w_home,77,77,77,78,78,80,77,77,76,75,80,80,77,79,78,76,76,79,78,77,76,80
w_home,84,89,85,85,83,81,90,84,85,83,91,80,77,79,78,76,76,79,78,77,76,80
draw,76,76,75,75,74,73,75,72,75,71,79,80,77,79,78,76,76,79,78,77,76,80
w_home,82,83,84,79,83,81,81,79,79,78,80,80,77,79,78,76,76,79,78,77,76,80
draw,79,76,79,75,77,81,76,75,76,75,75,80,77,79,78,76,76,79,78,77,76,80
w_away,75,75,73,75,73,73,73,73,73,74,70,80,77,79,78,76,76,79,78,77,76,80
w_home,82,77,79,84,80,76,77,76,77,76,81,80,77,79,78,76,76,79,78,77,76,80
w_away,81,76,80,78,79,74,77,77,78,77,79,81,80,81,80,81,73,79,78,78,77,83
w_home,78,75,83,82,82,81,83,80,80,78,82,81,80,81,80,81,73,79,78,78,77,83
w_home,80,84,79,78,78,78,76,76,75,79,77,81,80,81,80,81,73,79,78,78,77,83
w_home,91,84,94,89,86,82,88,87,87,84,89,81,80,81,80,81,73,79,78,78,77,83
draw,80,79,80,78,78,79,77,77,78,77,80,81,80,81,80,81,73,79,78,78,77,83
draw,78,74,76,75,76,76,75,74,74,74,73,81,80,81,80,81,73,79,78,78,77,83
w_home,86,86,91,89,87,84,90,86,83,85,88,81,80,81,80,81,73,79,78,78,77,83
w_home,83,80,85,81,83,80,82,82,80,77,84,81,80,81,80,81,73,79,78,78,77,83
w_away,82,81,82,81,80,75,80,79,77,78,79,81,80,81,80,81,73,79,78,78,77,83
draw,79,79,77,77,74,76,81,77,80,78,79,81,80,81,80,81,73,79,78,78,77,83
w_away,75,77,76,76,73,74,76,75,75,74,77,81,80,81,80,81,73,79,78,78,77,83
w_home,77,77,77,78,78,80,77,77,76,75,80,81,80,81,80,81,73,79,78,78,77,83
w_home,84,89,85,85,83,81,90,84,85,83,91,81,80,81,80,81,73,79,78,78,77,83
draw,76,76,75,75,74,73,75,72,75,71,79,81,80,81,80,81,73,79,78,78,77,83
w_home,80,77,79,78,76,76,79,78,77,76,80,81,80,81,80,81,73,79,78,78,77,83
draw,82,83,84,79,83,81,81,79,79,78,80,81,80,81,80,81,73,79,78,78,77,83
w_away,79,76,79,75,77,81,76,75,76,75,75,81,80,81,80,81,73,79,78,78,77,83
draw,75,75,73,75,73,73,73,73,73,74,70,81,80,81,80,81,73,79,78,78,77,83
w_away,82,77,79,84,80,76,77,76,77,76,81,81,80,81,80,81,73,79,78,78,77,83
w_home,81,76,80,78,79,74,77,77,78,77,79,82,83,84,79,83,81,81,79,79,78,80
w_home,78,75,83,82,82,81,83,80,80,78,82,82,83,84,79,83,81,81,79,79,78,80
w_home,80,84,79,78,78,78,76,76,75,79,77,82,83,84,79,83,81,81,79,79,78,80
w_home,81,80,81,80,81,73,79,78,78,77,83,82,83,84,79,83,81,81,79,79,78,80
w_home,91,84,94,89,86,82,88,87,87,84,89,82,83,84,79,83,81,81,79,79,78,80
w_away,80,79,80,78,78,79,77,77,78,77,80,82,83,84,79,83,81,81,79,79,78,80
w_away,78,74,76,75,76,76,75,74,74,74,73,82,83,84,79,83,81,81,79,79,78,80
w_home,86,86,91,89,87,84,90,86,83,85,88,82,83,84,79,83,81,81,79,79,78,80
draw,83,80,85,81,83,80,82,82,80,77,84,82,83,84,79,83,81,81,79,79,78,80
w_home,82,81,82,81,80,75,80,79,77,78,79,82,83,84,79,83,81,81,79,79,78,80
w_home,79,79,77,77,74,76,81,77,80,78,79,82,83,84,79,83,81,81,79,79,78,80
draw,75,77,76,76,73,74,76,75,75,74,77,82,83,84,79,83,81,81,79,79,78,80
draw,77,77,77,78,78,80,77,77,76,75,80,82,83,84,79,83,81,81,79,79,78,80
draw,84,89,85,85,83,81,90,84,85,83,91,82,83,84,79,83,81,81,79,79,78,80
w_away,76,76,75,75,74,73,75,72,75,71,79,82,83,84,79,83,81,81,79,79,78,80
w_away,80,77,79,78,76,76,79,78,77,76,80,82,83,84,79,83,81,81,79,79,78,80
w_away,79,76,79,75,77,81,76,75,76,75,75,82,83,84,79,83,81,81,79,79,78,80
w_home,75,75,73,75,73,73,73,73,73,74,70,82,83,84,79,83,81,81,79,79,78,80
draw,82,77,79,84,80,76,77,76,77,76,81,82,83,84,79,83,81,81,79,79,78,80
w_away,81,76,80,78,79,74,77,77,78,77,79,79,76,79,75,77,81,76,75,76,75,75
w_away,78,75,83,82,82,81,83,80,80,78,82,79,76,79,75,77,81,76,75,76,75,75
w_away,80,84,79,78,78,78,76,76,75,79,77,79,76,79,75,77,81,76,75,76,75,75
draw,81,80,81,80,81,73,79,78,78,77,83,79,76,79,75,77,81,76,75,76,75,75
w_home,91,84,94,89,86,82,88,87,87,84,89,79,76,79,75,77,81,76,75,76,75,75
draw,80,79,80,78,78,79,77,77,78,77,80,79,76,79,75,77,81,76,75,76,75,75
w_home,78,74,76,75,76,76,75,74,74,74,73,79,76,79,75,77,81,76,75,76,75,75
w_away,86,86,91,89,87,84,90,86,83,85,88,79,76,79,75,77,81,76,75,76,75,75
w_home,83,80,85,81,83,80,82,82,80,77,84,79,76,79,75,77,81,76,75,76,75,75
w_home,82,81,82,81,80,75,80,79,77,78,79,79,76,79,75,77,81,76,75,76,75,75
w_away,79,79,77,77,74,76,81,77,80,78,79,79,76,79,75,77,81,76,75,76,75,75
w_home,75,77,76,76,73,74,76,75,75,74,77,79,76,79,75,77,81,76,75,76,75,75
w_home,77,77,77,78,78,80,77,77,76,75,80,79,76,79,75,77,81,76,75,76,75,75
w_home,84,89,85,85,83,81,90,84,85,83,91,79,76,79,75,77,81,76,75,76,75,75
w_home,76,76,75,75,74,73,75,72,75,71,79,79,76,79,75,77,81,76,75,76,75,75
w_home,80,77,79,78,76,76,79,78,77,76,80,79,76,79,75,77,81,76,75,76,75,75
w_home,82,83,84,79,83,81,81,79,79,78,80,79,76,79,75,77,81,76,75,76,75,75
draw,75,75,73,75,73,73,73,73,73,74,70,79,76,79,75,77,81,76,75,76,75,75
draw,82,77,79,84,80,76,77,76,77,76,81,79,76,79,75,77,81,76,75,76,75,75
w_home,78,75,83,82,82,81,83,80,80,78,82,81,76,80,78,79,74,77,77,78,77,79
w_home,80,84,79,78,78,78,76,76,75,79,77,81,76,80,78,79,74,77,77,78,77,79
w_away,81,80,81,80,81,73,79,78,78,77,83,81,76,80,78,79,74,77,77,78,77,79
draw,91,84,94,89,86,82,88,87,87,84,89,81,76,80,78,79,74,77,77,78,77,79
w_home,80,79,80,78,78,79,77,77,78,77,80,81,76,80,78,79,74,77,77,78,77,79
w_away,78,74,76,75,76,76,75,74,74,74,73,81,76,80,78,79,74,77,77,78,77,79
w_away,86,86,91,89,87,84,90,86,83,85,88,81,76,80,78,79,74,77,77,78,77,79
w_away,83,80,85,81,83,80,82,82,80,77,84,81,76,80,78,79,74,77,77,78,77,79
w_home,82,81,82,81,80,75,80,79,77,78,79,81,76,80,78,79,74,77,77,78,77,79
w_home,79,79,77,77,74,76,81,77,80,78,79,81,76,80,78,79,74,77,77,78,77,79
w_away,75,77,76,76,73,74,76,75,75,74,77,81,76,80,78,79,74,77,77,78,77,79
w_home,77,77,77,78,78,80,77,77,76,75,80,81,76,80,78,79,74,77,77,78,77,79
w_home,84,89,85,85,83,81,90,84,85,83,91,81,76,80,78,79,74,77,77,78,77,79
w_home,76,76,75,75,74,73,75,72,75,71,79,81,76,80,78,79,74,77,77,78,77,79
w_away,80,77,79,78,76,76,79,78,77,76,80,81,76,80,78,79,74,77,77,78,77,79
w_home,82,83,84,79,83,81,81,79,79,78,80,81,76,80,78,79,74,77,77,78,77,79
draw,79,76,79,75,77,81,76,75,76,75,75,81,76,80,78,79,74,77,77,78,77,79
draw,75,75,73,75,73,73,73,73,73,74,70,81,76,80,78,79,74,77,77,78,77,79
draw,82,77,79,84,80,76,77,76,77,76,81,81,76,80,78,79,74,77,77,78,77,79
